date,open,high,low,close
08/31/2018,154.74,156.27,153.04,153.26
08/30/2018,149.57,156.72,149.35,154.66
08/29/2018,149.01,150.82,147.89,150.43
08/28/2018,150.37,150.55,146.25,148.5
08/27/2018,153.58,154.4,149.45,150.03
08/24/2018,150.0,152.63,148.03,151.37
08/23/2018,154.65,156.42,152.64,154.77
08/22/2018,151.2,154.65,151.05,154.28
08/21/2018,152.02,152.97,151.31,151.68
08/20/2018,151.51,152.82,150.84,151.62
08/17/2018,151.68,153.05,150.37,150.88
08/16/2018,153.65,153.89,150.68,151.93
08/15/2018,151.23,152.49,149.27,152.04
08/14/2018,152.14,152.64,151.0,152.25
08/13/2018,153.54,153.54,151.27,151.94
08/10/2018,152.46,154.45,151.5,153.21
08/09/2018,152.85,154.09,152.85,153.76
08/08/2018,153.29,154.19,152.25,152.84
08/07/2018,152.59,154.49,152.06,153.06
08/06/2018,149.85,151.73,149.82,151.38
08/03/2018,149.65,149.9,147.55,149.45
08/02/2018,144.21,148.36,144.21,148.07
08/01/2018,144.16,146.19,143.98,144.58
07/31/2018,143.88,146.38,143.24,144.59
07/30/2018,148.34,148.71,144.11,144.42
07/27/2018,150.74,151.29,146.5,148.8
07/26/2018,149.68,152.82,148.86,150.78
07/25/2018,149.0,151.15,148.03,151.15
07/24/2018,152.24,152.27,148.21,149.2
07/23/2018,151.49,152.44,150.45,150.94
07/20/2018,152.04,152.98,151.34,152.25
07/19/2018,153.57,154.0,150.88,152.0
07/18/2018,155.01,155.69,153.84,153.95
07/17/2018,154.48,156.38,154.14,155.11
07/16/2018,155.59,156.4,154.79,155.24
07/13/2018,155.44,155.82,153.36,155.05
07/12/2018,154.76,155.92,154.5,155.27
07/11/2018,154.03,155.15,152.63,153.59
07/10/2018,154.36,157.02,154.05,155.5
07/09/2018,158.04,158.46,153.58,154.83
07/06/2018,157.43,158.24,156.26,157.68
07/05/2018,161.0,161.17,157.49,158.05
07/03/2018,161.76,162.01,159.74,160.37
07/02/2018,157.42,163.0,153.6,162.02
06/29/2018,149.0,149.0,146.37,146.97
06/28/2018,142.4,146.89,142.4,146.12
06/27/2018,146.1,147.21,142.28,142.3
06/26/2018,145.62,146.96,144.32,145.89
06/25/2018,148.9,148.9,143.78,145.08
06/22/2018,150.73,151.5,146.75,150.01
06/21/2018,152.44,152.5,149.63,152.03
06/20/2018,151.69,153.8,151.25,152.18
06/19/2018,149.08,151.43,147.59,151.25
06/18/2018,148.71,151.74,147.65,151.44
06/15/2018,149.94,151.56,148.62,150.46
06/14/2018,151.09,153.2,149.41,150.25
06/13/2018,148.99,152.62,148.9,150.79
06/12/2018,149.29,150.08,148.11,148.27
06/11/2018,149.6,150.48,148.49,149.3
06/08/2018,149.89,152.49,148.81,149.64
06/07/2018,148.5,150.72,146.57,150.27
06/06/2018,148.2,149.0,146.41,148.98
06/05/2018,142.89,149.0,142.67,147.52
06/04/2018,144.99,145.0,140.35,142.59
06/01/2018,144.97,149.48,143.39,145.93
05/31/2018,137.74,139.33,136.78,137.48
05/30/2018,136.87,139.12,136.5,138.02
05/29/2018,135.54,136.87,134.82,136.4
05/25/2018,136.83,137.92,136.45,136.45
05/24/2018,138.44,138.9,136.55,136.77
05/23/2018,135.36,138.42,135.1,138.23
05/22/2018,139.32,140.26,136.59,136.8
05/21/2018,140.39,141.37,136.96,138.69
05/18/2018,137.59,142.29,137.02,138.99
05/17/2018,138.71,139.93,137.21,137.51
05/16/2018,141.41,141.59,138.26,138.58
05/15/2018,140.39,141.86,138.55,141.1
05/14/2018,144.94,145.15,140.42,141.25
05/11/2018,143.32,144.33,142.47,144.04
05/10/2018,139.61,144.16,139.55,143.9
05/09/2018,136.56,139.33,136.5,138.57
05/08/2018,135.53,136.6,135.03,136.5
05/07/2018,135.05,136.31,134.37,135.82
05/04/2018,132.32,135.78,132.13,134.35
05/03/2018,132.37,133.33,131.12,132.87
05/02/2018,132.75,133.4,132.0,132.49
05/01/2018,132.75,133.37,131.39,133.22
04/30/2018,133.05,134.29,132.19,133.26
04/27/2018,133.5,133.98,131.74,133.05
04/26/2018,132.63,133.63,131.52,132.41
04/25/2018,133.83,133.87,131.14,131.62
04/24/2018,135.74,136.97,133.07,133.96
04/23/2018,136.68,136.74,134.31,135.02
04/20/2018,135.59,136.57,133.85,136.05
04/19/2018,136.59,137.15,133.71,135.59
04/18/2018,136.3,138.34,135.54,137.54
04/17/2018,129.56,132.56,129.17,131.88
04/16/2018,126.28,130.19,126.0,127.76
04/13/2018,123.0,123.0,120.53,121.34
04/12/2018,122.3,122.8,121.34,122.15
04/11/2018,121.11,123.29,120.58,121.49
04/10/2018,121.8,123.53,121.27,121.75
04/09/2018,119.2,122.6,119.2,120.47
04/06/2018,120.77,122.5,117.83,118.65
04/05/2018,122.77,122.99,120.82,121.81
04/04/2018,117.66,122.18,117.61,121.83
04/03/2018,121.4,121.49,118.84,119.87
04/02/2018,121.49,122.05,118.82,120.48
03/29/2018,120.28,122.48,119.1,121.27
03/28/2018,123.26,123.26,119.33,119.95
03/27/2018,127.38,128.35,122.24,123.37
03/26/2018,123.66,126.45,123.58,126.03
03/23/2018,122.13,127.07,119.64,122.06
03/22/2018,123.26,124.0,121.82,122.1
03/21/2018,126.12,126.12,123.91,124.35
03/20/2018,125.95,128.42,125.41,126.16
03/19/2018,123.5,126.24,122.75,125.59
03/16/2018,125.16,127.06,124.35,124.47
03/15/2018,125.35,125.97,124.58,125.51
03/14/2018,124.88,124.93,123.49,124.75
03/13/2018,127.19,127.5,123.39,124.03
03/12/2018,125.72,127.76,124.76,127.19
03/09/2018,124.36,126.03,123.61,125.84
03/08/2018,125.02,126.02,122.93,123.52
03/07/2018,119.5,124.48,119.33,124.25
03/06/2018,118.75,120.93,118.06,120.53
03/05/2018,114.35,118.72,113.9,118.24
03/02/2018,115.43,118.5,113.3,116.34
03/01/2018,131.0,131.71,122.0,123.66
02/28/2018,130.35,133.64,130.2,131.75
02/27/2018,128.6,130.56,128.17,128.85
02/26/2018,126.85,128.98,126.29,128.66
02/23/2018,126.41,126.88,124.29,126.42
02/22/2018,123.3,126.15,123.02,125.23
02/21/2018,124.34,126.53,122.78,122.94
02/20/2018,123.39,124.51,122.54,123.6
02/16/2018,122.84,125.37,122.1,124.55
02/15/2018,125.13,125.63,120.84,123.62
02/14/2018,119.4,124.74,119.19,124.42
02/13/2018,115.9,120.24,115.11,120.08
02/12/2018,114.01,117.3,113.46,116.58
02/09/2018,110.01,114.93,108.82,113.13
02/08/2018,113.29,114.27,108.46,108.46
02/07/2018,115.36,118.7,112.68,112.9
02/06/2018,113.27,117.21,111.26,115.56
02/05/2018,120.07,121.83,116.06,116.4
02/02/2018,125.66,127.54,120.73,122.72
02/01/2018,123.45,129.34,122.58,125.71
01/31/2018,120.79,127.83,120.01,123.79
01/30/2018,122.75,124.39,118.0,118.74
01/29/2018,148.25,151.38,124.24,125.05
01/26/2018,145.21,165.0,144.25,150.0
01/25/2018,137.66,139.32,136.74,137.63
01/24/2018,137.0,138.32,135.76,137.07
01/23/2018,137.0,138.12,136.72,137.96
01/22/2018,136.15,137.4,134.85,136.69
01/19/2018,135.65,136.62,135.5,136.04
01/18/2018,135.0,136.19,134.01,135.63
01/17/2018,133.0,135.99,132.39,135.33
01/16/2018,133.21,134.45,132.06,132.14
01/12/2018,132.79,133.12,131.5,132.53
01/11/2018,131.73,133.33,130.87,133.27
01/10/2018,128.81,129.22,127.39,129.22
01/09/2018,130.85,131.0,128.92,129.27
01/08/2018,131.0,131.13,130.0,130.9
01/05/2018,131.75,132.29,131.0,131.26
01/04/2018,130.38,132.8,130.17,131.24
01/03/2018,127.98,130.99,127.8,130.03
01/02/2018,126.2,127.49,125.72,127.29
12/29/2017,126.53,126.92,125.26,125.32
12/28/2017,127.33,127.33,125.96,126.61
12/27/2017,127.6,127.96,126.75,126.96
12/26/2017,127.25,128.0,126.58,127.56
12/22/2017,127.28,128.3,126.72,127.69
12/21/2017,128.39,129.0,127.02,127.17
12/20/2017,128.46,129.5,126.68,128.62
12/19/2017,127.83,128.26,126.65,128.14
12/18/2017,125.0,129.48,124.87,128.89
12/15/2017,121.3,124.14,120.6,123.8
12/14/2017,122.23,123.93,121.17,121.25
12/13/2017,120.18,122.88,120.15,121.87
12/12/2017,121.01,121.83,119.71,120.04
12/11/2017,119.39,121.33,119.39,121.09
12/08/2017,118.5,120.53,118.0,119.57
12/07/2017,117.02,118.65,116.84,117.22
12/06/2017,114.2,116.9,113.781,116.67
12/05/2017,114.15,116.44,113.04,114.54
12/04/2017,124.74,124.94,114.42,115.09
12/01/2017,118.5,126.43,117.92,124.44
11/30/2017,122.0,122.0,117.89,120.11
11/29/2017,127.44,127.6,118.36,119.42
11/28/2017,126.76,127.57,126.24,127.34
11/27/2017,125.0,126.66,124.61,126.21
11/24/2017,124.26,124.49,122.62,124.22
11/22/2017,125.53,125.75,123.54,123.59
11/21/2017,124.89,126.33,124.7,125.39
11/20/2017,123.78,124.35,123.48,124.06
11/17/2017,121.83,123.5,121.73,123.26
11/16/2017,121.58,123.45,121.51,122.71
11/15/2017,121.13,121.92,120.53,121.19
11/14/2017,121.53,122.63,121.41,122.47
11/13/2017,122.0,122.44,121.04,121.84
11/10/2017,120.78,122.21,120.78,122.15
11/09/2017,119.75,121.21,119.4701,120.97
11/08/2017,119.91,121.49,119.75,120.55
11/07/2017,119.74,121.14,119.71,120.43
11/06/2017,117.99,119.91,117.94,119.21
11/03/2017,118.7,118.94,117.13,117.94
11/02/2017,118.59,119.4,117.68,118.9
11/01/2017,120.0,120.31,118.66,119.12
10/31/2017,119.93,120.06,119.08,119.69
10/30/2017,120.75,120.75,119.32,119.93
10/27/2017,119.57,121.09,119.045,120.97
10/26/2017,119.2,119.48,118.38,119.01
10/25/2017,119.65,119.76,118.159,118.91
10/24/2017,118.97,119.63,118.43,119.63
10/23/2017,118.74,119.55,118.5,119.11
10/20/2017,117.57,118.73,117.57,118.34
10/19/2017,116.16,117.4,116.04,117.4
10/18/2017,115.73,116.72,115.73,116.6
10/17/2017,115.13,115.85,115.0,115.6
10/16/2017,114.0,115.37,113.98,115.15
10/13/2017,113.55,114.18,113.5121,113.62
10/12/2017,112.16,113.6,112.0,113.16
10/11/2017,111.62,112.245,110.9,112.03
10/10/2017,112.04,112.5,111.23,111.79
10/09/2017,111.59,112.24,111.575,111.85
10/06/2017,111.39,111.74,110.86,111.53
10/05/2017,111.31,111.89,110.76,111.59
10/04/2017,110.6,111.0,109.72,110.59
10/03/2017,110.58,111.269,110.2,110.6
10/02/2017,109.24,110.99,109.2,110.15
09/29/2017,109.08,110.15,109.05,109.19
09/28/2017,109.26,109.41,108.19,109.2
09/27/2017,109.61,110.23,108.66,109.21
09/26/2017,108.0,108.72,107.68,107.83
09/25/2017,109.21,109.64,107.12,107.52
09/22/2017,108.91,109.48,108.5,109.15
09/21/2017,109.99,109.99,108.09,109.07
09/20/2017,109.73,112.0,109.07,110.13
09/19/2017,110.17,110.51,109.27,109.68
09/18/2017,110.59,110.7648,109.61,109.98
09/15/2017,110.7,110.7,110.0,110.25
09/14/2017,110.95,111.61,109.94,110.75
09/13/2017,109.3,110.71,109.0,110.43
09/12/2017,108.0,109.67,107.36,109.6
09/11/2017,106.6,107.89,106.6,107.72
09/08/2017,106.51,107.67,106.0,106.1
09/07/2017,107.45,107.83,106.37,106.5
09/06/2017,107.4,108.11,107.01,107.29
09/05/2017,106.75,107.47,105.89,107.08
09/01/2017,108.23,108.25,107.24,107.48
08/31/2017,107.0,108.33,106.92,108.1
08/30/2017,105.0,107.24,104.87,106.96
08/29/2017,103.72,105.48,103.34,104.93
08/28/2017,102.24,105.59,102.03,104.68
08/25/2017,103.51,104.81,102.73,102.74
08/24/2017,100.93,101.79,100.75,100.83
08/23/2017,99.5,101.0,99.17,100.39
08/22/2017,98.83,100.16,98.38,99.93
08/21/2017,96.28,97.1,95.53,97.01
08/18/2017,95.7,96.6,95.36,96.27
08/17/2017,96.5,97.3,95.75,95.77
08/16/2017,95.7,97.47,95.29,96.66
08/15/2017,98.0,98.0,95.21,95.29
08/14/2017,95.72,98.2,95.11,98.02
08/11/2017,91.83,92.27,91.37,91.95
08/10/2017,92.67,93.0,91.69,92.0
08/09/2017,92.56,93.08,92.39,92.93
08/08/2017,93.27,93.54,92.72,93.4
08/07/2017,93.04,93.7,92.75,93.42
08/04/2017,92.43,93.22,92.43,93.09
08/03/2017,91.95,92.48,91.52,92.43
08/02/2017,92.7,92.7,91.71,92.11
08/01/2017,92.6,92.71,91.95,92.7
07/31/2017,92.5,93.22,92.31,92.71
07/28/2017,91.49,92.41,91.26,92.3
07/27/2017,92.67,92.69,90.76,92.0
07/26/2017,92.53,92.53,91.88,92.36
07/25/2017,92.27,92.85,91.8,92.38
07/24/2017,92.14,92.45,91.84,92.29
07/21/2017,92.3,92.47,91.83,92.27
07/20/2017,92.49,92.73,91.98,92.54
07/19/2017,91.35,92.27,90.84,92.26
07/18/2017,91.1,91.1,90.19,91.01
07/17/2017,88.51,91.14,88.11,91.05
07/14/2017,88.94,89.0,88.0,88.37
07/13/2017,89.0,89.19,88.0,88.5
07/12/2017,88.93,89.19,88.45,88.78
07/11/2017,88.22,89.0,87.75,88.56
07/10/2017,88.13,88.45,87.54,88.34
07/07/2017,87.93,88.715,87.715,88.19
07/06/2017,86.65,87.65,86.2,87.51
07/05/2017,85.92,87.5,85.7,87.25
07/03/2017,87.87,87.915,85.84,85.89
06/30/2017,87.13,87.75,86.91,87.43
06/29/2017,89.06,89.3,85.95,87.05
06/28/2017,89.67,90.2071,88.9868,89.58
06/27/2017,90.42,90.84,89.18,89.25
06/26/2017,91.14,91.67,90.575,90.66
06/23/2017,90.5,91.35,90.2,90.92
06/22/2017,90.08,90.81,89.6,90.44
06/21/2017,89.88,90.11,89.38,90.01
06/20/2017,88.93,88.98,88.175,88.22
06/19/2017,88.95,89.035,88.26,88.78
06/16/2017,87.71,88.3,87.5,88.1
06/15/2017,87.0,87.76,86.25,87.73
06/14/2017,88.95,89.19,87.24,87.95
06/13/2017,88.13,88.88,87.28,88.81
06/12/2017,86.31,88.05,85.45,87.36
06/09/2017,90.55,91.13,86.8,87.63
06/08/2017,92.62,92.62,88.67,90.61
06/07/2017,91.95,92.97,91.8285,92.85
06/06/2017,92.04,92.53,91.39,92.08
06/05/2017,94.71,95.34,91.72,91.9
06/02/2017,94.84,96.69,93.57,95.36
06/01/2017,97.85,98.0,96.23,97.4
05/31/2017,97.69,97.69,95.75,97.15
05/30/2017,96.95,97.78,96.33,96.74
05/26/2017,96.84,97.2,96.11,96.81
05/25/2017,96.54,97.36,96.23,96.77
05/24/2017,95.29,96.13,94.93,96.02
05/23/2017,95.5,96.11,94.34,94.87
05/22/2017,92.66,95.42,92.62,95.24
05/19/2017,93.21,93.96,92.231,92.52
05/18/2017,92.27,92.5599,91.29,92.28
05/17/2017,93.65,94.0,92.23,92.27
05/16/2017,95.0,95.47,94.42,94.64
05/15/2017,93.25,94.65,92.91,94.65
05/12/2017,93.61,93.79,92.93,93.2
05/11/2017,93.76,94.2599,93.08,93.49
05/10/2017,94.03,94.42,93.35,94.15
05/09/2017,94.76,95.17,93.965,94.06
05/08/2017,93.91,95.01,93.88,94.59
05/05/2017,93.04,93.99,92.76,93.97
05/04/2017,92.77,92.91,92.0536,92.82
05/03/2017,93.21,93.6359,92.42,92.63
05/02/2017,94.17,94.21,93.02,93.4
05/01/2017,94.5,94.82,93.0,94.58
04/28/2017,94.14,94.49,93.38,94.12
04/27/2017,94.02,94.29,93.625,94.25
04/26/2017,93.01,94.2399,92.89,93.91
04/25/2017,93.44,93.57,92.45,93.0
04/24/2017,92.0,93.14,91.55,93.07
04/21/2017,91.96,91.9999,90.56,90.85
04/20/2017,91.65,92.36,91.03,91.86
04/19/2017,91.94,92.0,91.52,91.81
04/18/2017,91.37,92.31,91.03,91.69
04/17/2017,91.0,91.56,90.69,91.33
04/13/2017,91.0,91.73,90.76,90.81
04/12/2017,92.39,92.39,91.115,91.22
04/11/2017,92.42,92.69,91.69,92.43
04/10/2017,92.11,92.73,91.8,92.52
04/07/2017,91.74,92.42,91.3,92.33
04/06/2017,91.33,91.67,90.84,91.52
04/05/2017,92.25,92.6,91.09,91.15
04/04/2017,91.7,92.45,91.54,92.23
04/03/2017,92.01,92.83,91.09,91.67
03/31/2017,91.5,92.21,91.15,92.14
03/30/2017,92.0,92.89,91.29,91.42
03/29/2017,91.92,92.11,91.0,91.84
03/28/2017,92.06,92.84,91.75,92.14
03/27/2017,90.83,92.27,90.01,91.9
03/24/2017,91.62,92.48,91.2,91.73
03/23/2017,91.11,92.08,90.76,91.14
03/22/2017,90.1,91.53,89.96,91.25
03/21/2017,92.72,92.95,89.98,90.12
03/20/2017,92.53,93.05,92.1524,92.61
03/17/2017,92.1,93.0,92.1,92.6
03/16/2017,91.5,92.12,90.84,92.07
03/15/2017,90.25,91.47,89.79,91.09
03/14/2017,89.88,90.52,89.13,90.38
03/13/2017,89.94,90.6399,89.67,89.88
03/10/2017,89.56,89.99,89.09,89.9
03/09/2017,89.29,89.65,88.685,89.33
03/08/2017,89.22,90.33,88.77,89.74
03/07/2017,89.0,90.04,88.96,89.33
03/06/2017,89.44,89.69,88.55,88.86
03/03/2017,89.84,89.98,89.01,89.69
03/02/2017,90.75,90.91,89.68,89.7
03/01/2017,90.86,91.36,90.02,90.76
02/28/2017,90.23,90.51,89.76,89.89
02/27/2017,90.61,90.96,90.12,90.57
02/24/2017,90.56,91.045,90.1,91.01
02/23/2017,92.08,92.09,90.67,90.74
02/22/2017,92.02,92.26,91.2645,91.76
02/21/2017,91.2,92.35,91.0,92.35
02/17/2017,90.58,91.6,90.5,91.22
02/16/2017,91.06,91.46,90.5,90.95
02/15/2017,90.62,91.1,90.37,90.76
02/14/2017,90.25,90.88,90.1,90.62
02/13/2017,89.85,90.76,89.6253,90.37
02/10/2017,90.11,90.49,89.651,89.92
02/09/2017,90.0,90.805,89.65,89.99
02/08/2017,89.67,89.91,89.21,89.76
02/07/2017,89.32,90.32,89.18,89.47
02/06/2017,88.8,89.735,88.66,89.37
02/03/2017,88.04,89.17,88.0,88.95
02/02/2017,87.01,88.47,86.52,88.0
02/01/2017,86.65,87.5,86.4357,87.19
01/31/2017,86.41,87.55,86.07,87.54
01/30/2017,87.43,87.5,85.71,87.03
01/27/2017,87.55,89.5,86.23,87.16
01/26/2017,85.52,85.52,83.66,84.22
01/25/2017,84.93,85.23,83.9,84.9
01/24/2017,82.55,84.7,82.55,84.62
01/23/2017,82.69,82.77,81.2609,82.05
01/20/2017,83.02,83.82,82.64,82.64
01/19/2017,82.7,83.47,82.39,82.69
01/18/2017,82.0,82.84,81.43,82.78
01/17/2017,82.05,83.12,81.115,81.49
01/13/2017,81.54,82.38,81.48,82.01
01/12/2017,82.18,82.18,80.9,81.78
01/11/2017,81.61,82.26,81.31,82.1
01/10/2017,80.95,82.06,80.54,81.48
01/09/2017,80.71,80.99,79.485,80.55
01/06/2017,79.69,81.55,79.69,81.5
01/05/2017,79.29,79.6,78.56,79.46
01/04/2017,79.18,79.765,78.92,79.49
01/03/2017,78.33,79.51,77.94,78.88
12/30/2016,79.0,79.39,78.4575,78.73
12/29/2016,79.45,79.65,78.2742,79.11
12/28/2016,80.23,80.89,79.16,79.47
12/27/2016,80.35,80.68,79.89,80.21
12/23/2016,79.45,80.2,79.18,80.12
12/22/2016,81.74,81.74,79.23,79.54
12/21/2016,81.77,82.2,81.06,81.91
12/20/2016,81.66,82.4,81.6,81.86
12/19/2016,80.82,81.78,80.62,81.38
12/16/2016,82.43,82.58,80.42,80.79
12/15/2016,80.99,83.0,80.57,82.58
12/14/2016,80.01,81.22,79.675,80.92
12/13/2016,80.47,81.31,79.94,80.02
12/12/2016,80.43,80.71,79.59,80.34
12/09/2016,81.0,81.34,80.15,80.58
12/08/2016,81.16,81.95,80.47,80.75
12/07/2016,80.6,81.33,79.78,81.16
12/06/2016,80.16,80.72,79.38,80.55
12/05/2016,79.0,80.44,78.79,80.21
12/02/2016,77.14,79.13,76.811,78.76
12/01/2016,81.14,81.43,77.53,78.04
11/30/2016,81.61,81.84,81.03,81.14
11/29/2016,80.0,81.81,79.58,81.61
11/28/2016,79.85,80.39,79.54,79.88
11/25/2016,79.44,79.96,79.28,79.8
11/23/2016,80.27,80.69,79.21,79.35
11/22/2016,80.4,80.87,79.575,80.19
11/21/2016,80.05,80.88,80.04,80.4
11/18/2016,80.0,80.34,79.6,80.14
11/17/2016,78.59,79.97,78.42,79.97
11/16/2016,77.75,78.61,77.715,78.47
11/15/2016,76.27,78.32,76.09,78.25
11/14/2016,76.5,76.95,74.85,75.82
11/11/2016,76.75,76.89,76.144,76.44
11/10/2016,77.13,78.52,76.11,76.82
11/09/2016,76.46,77.97,76.18,76.97
11/08/2016,77.92,78.04,77.29,77.46
11/07/2016,77.68,78.53,77.52,77.89
11/04/2016,77.38,78.22,76.69,76.79
11/03/2016,79.0,79.0,77.571,77.73
11/02/2016,77.45,78.655,77.45,78.27
11/01/2016,78.9,79.15,77.62,77.97
10/31/2016,78.0,78.68,77.855,78.6
10/28/2016,75.98,77.87,75.76,77.65
10/27/2016,77.12,77.98,75.51,75.77
10/26/2016,72.86,73.56,72.8,73.31
10/25/2016,74.15,74.15,72.735,73.2
10/24/2016,74.26,74.33,73.34,73.97
10/21/2016,73.42,73.48,72.653,72.91
10/20/2016,73.32,73.83,72.92,73.26
10/19/2016,73.09,73.54,72.905,73.49
10/18/2016,73.61,73.75,72.655,73.13
10/17/2016,72.9,73.17,72.48,72.87
10/14/2016,73.53,73.66,72.92,72.98
10/13/2016,72.73,73.34,72.27,73.03
10/12/2016,72.79,73.51,72.7,73.21
10/11/2016,73.22,73.68,72.34,73.4
10/10/2016,74.09,74.29,73.13,73.15
10/07/2016,74.3,74.439,73.7,73.99
10/06/2016,74.11,74.4,73.62,74.28
10/05/2016,72.5,74.66,72.5,74.0
10/04/2016,72.88,73.265,72.05,72.45
10/03/2016,73.09,73.7,73.09,73.61
09/30/2016,73.49,73.7,72.96,73.35
09/29/2016,73.81,74.06,72.98,73.08
09/28/2016,73.79,73.99,73.22,73.85
09/27/2016,73.18,73.6,73.15,73.6
09/26/2016,73.17,73.44,72.93,73.44
09/23/2016,73.98,74.0,73.25,73.38
09/22/2016,74.0,74.16,73.57,73.81
09/21/2016,73.44,73.48,72.81,73.42
09/20/2016,73.2,73.505,72.27,73.05
09/19/2016,72.65,73.2525,72.37,72.68
09/16/2016,73.2,73.2,72.325,72.44
09/15/2016,73.44,73.61,73.13,73.36
09/14/2016,72.83,74.03,72.83,73.3
09/13/2016,73.05,73.97,72.64,73.1
09/12/2016,72.64,73.89,72.55,73.67
09/09/2016,74.03,74.69,72.48,73.08
09/08/2016,73.57,74.59,72.98,74.34
09/07/2016,73.28,74.49,71.81,72.76
09/06/2016,73.78,74.49,71.955,73.39
09/02/2016,73.71,73.88,72.75,73.78
09/01/2016,73.46,75.33,73.28,73.78
08/31/2016,74.0,74.11,72.4,73.33
08/30/2016,76.59,76.99,73.99,74.22
08/29/2016,73.94,75.57,73.585,75.23
08/26/2016,74.71,74.83,73.8,74.25
08/25/2016,74.27,75.21,74.0,74.53
08/24/2016,74.3,75.42,74.265,74.69
08/23/2016,73.17,74.59,72.68,74.56
08/22/2016,72.84,73.08,72.2,73.08
08/19/2016,71.42,72.97,71.42,72.84
08/18/2016,70.64,72.18,70.34,72.05
08/17/2016,70.8,71.15,70.315,70.41
08/16/2016,71.5,71.61,70.78,70.81
08/15/2016,71.14,71.47,70.75,70.87
08/12/2016,70.46,71.3,70.26,71.08
08/11/2016,71.0,71.24,70.71,71.02
08/10/2016,71.53,71.695,70.55,70.72
08/09/2016,71.17,72.0,71.17,71.53
08/08/2016,71.24,71.64,70.96,71.09
08/05/2016,70.7,71.24,70.41,70.98
08/04/2016,70.08,70.94,70.08,70.33
08/03/2016,69.86,70.68,69.86,70.4
08/02/2016,72.25,72.576,70.09,70.11
08/01/2016,71.45,72.88,71.45,72.49
07/29/2016,72.81,73.14,72.35,72.98
07/28/2016,72.78,73.32,72.36,72.97
07/27/2016,73.04,73.16,72.13,72.77
07/26/2016,72.06,72.995,72.06,72.68
07/25/2016,72.17,73.03,72.05,72.46
07/22/2016,70.69,71.89,70.54,71.55
07/21/2016,69.76,71.8,69.52,70.69
07/20/2016,68.55,70.42,68.325,69.95
07/19/2016,68.58,69.31,67.25,68.23
07/18/2016,62.46,63.0,62.14,62.57
07/15/2016,61.32,62.33,60.8223,62.07
07/14/2016,61.46,61.78,60.99,61.04
07/13/2016,61.32,61.38,60.27,60.96
07/12/2016,60.21,61.28,59.85,61.15
07/11/2016,59.29,60.15,59.29,59.57
07/08/2016,58.48,59.28,58.305,59.18
07/07/2016,57.68,58.28,57.025,57.93
07/06/2016,56.56,57.46,56.09,57.3
07/05/2016,57.38,57.72,56.26,56.59
07/01/2016,57.45,58.16,57.17,58.01
06/30/2016,57.04,57.26,56.2,57.22
06/29/2016,56.97,57.13,56.53,56.7
06/28/2016,56.78,56.9,55.75,56.3
06/27/2016,58.25,58.25,55.12,55.34
06/24/2016,60.31,60.72,58.53,58.54
06/23/2016,60.86,62.2,60.86,62.15
06/22/2016,61.06,61.35,60.7,60.79
06/21/2016,60.95,61.64,60.81,60.98
06/20/2016,60.75,61.6,60.6,60.77
06/17/2016,61.12,61.43,60.2175,60.27
06/16/2016,60.09,61.25,59.72,61.07
06/15/2016,61.87,62.2,61.37,61.44
06/14/2016,62.78,63.06,61.2,61.52
06/13/2016,63.12,63.87,62.68,62.79
06/10/2016,63.66,63.93,63.06,63.21
06/09/2016,63.56,64.35,63.56,64.0
06/08/2016,64.0,65.31,64.0,64.18
06/07/2016,62.43,64.23,62.31,63.98
06/06/2016,62.11,62.99,61.75,62.55
06/03/2016,61.77,62.61,61.58,62.08
06/02/2016,60.9,62.17,60.88,62.02
06/01/2016,60.5,61.74,60.07,61.51
05/31/2016,59.91,60.69,59.64,60.56
05/27/2016,59.18,59.75,59.18,59.63
05/26/2016,60.1,60.1,59.33,59.37
05/25/2016,60.5,60.5,59.8,60.04
05/24/2016,58.95,60.34,58.64,60.15
05/23/2016,59.53,59.9,59.2201,59.46
05/20/2016,59.36,59.77,58.95,59.76
05/19/2016,59.33,59.49,58.65,58.8
05/18/2016,59.54,60.15,58.78,59.53
05/17/2016,59.01,60.18,58.84,59.59
05/16/2016,57.8,60.32,57.56,59.29
05/13/2016,56.56,59.08,56.53,57.92
05/12/2016,56.31,56.84,55.15,56.62
05/11/2016,56.45,56.62,55.67,56.22
05/10/2016,55.24,56.48,55.18,56.45
05/09/2016,54.96,55.99,54.87,55.38
05/06/2016,54.98,55.6,54.44,55.35
05/05/2016,55.51,55.88,54.96,55.4
05/04/2016,55.77,56.1,55.12,55.36
05/03/2016,56.87,56.98,55.884,56.05
05/02/2016,56.19,57.42,56.1214,57.33
04/29/2016,57.19,57.54,56.26,56.91
04/28/2016,58.26,58.28,57.38,57.54
04/27/2016,57.61,58.63,57.53,58.49
04/26/2016,57.49,58.07,57.0,57.69
04/25/2016,58.22,58.45,57.27,57.38
04/22/2016,58.21,58.82,57.81,58.3
04/21/2016,59.01,59.61,57.86,58.11
04/20/2016,56.02,59.23,56.02,58.53
04/19/2016,52.0,52.17,51.23,51.46
04/18/2016,51.31,51.87,51.23,51.69
04/15/2016,51.59,52.1,51.31,51.73
04/14/2016,51.85,52.03,51.5315,51.92
04/13/2016,50.75,52.01,50.74,51.89
04/12/2016,51.13,51.48,49.7586,50.38
04/11/2016,51.98,52.14,51.19,51.19
04/08/2016,51.13,52.74,51.0736,52.0
04/07/2016,50.8,51.42,50.48,50.84
